Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_write,mem_used,mem_free,mem_buff,mem_cach
6490,3.333,1.667,0,548864,7060422656,11283415040,2896117760,41642622976
6491,2.965,1.044,0,0,7090454528,11253366784,2896117760,41642622976
6492,3.085,1.376,0,0,7122931712,11220881408,2896117760,41642631168
6493,3.281,1.827,0,12288,7154319360,11189534720,2896117760,41642631168
6494,3.545,1.918,0,0,7180574720,11163279360,2896117760,41642631168
6495,3.088,1.503,0,6144000,7198965760,11144790016,2896117760,41642639360
6496,5.021,1.203,0,90112,6799888384,11543875584,2896117760,41642672128
6497,4.502,1.751,0,0,6857338880,11486347264,2896117760,41642676224
6498,5.489,1.455,0,0,6906920960,11436654592,2896117760,41642680320
6499,5.613,1.746,0,122880,6943399936,11400146944,2896117760,41642684416
6500,5.493,1.706,0,958464,7019974656,11323535360,2896117760,41642688512
6501,3.468,0.543,0,0,7047196672,11296317440,2896117760,41642692608
6502,3.326,1.705,0,0,7078035456,11265486848,2896117760,41642692608
6503,3.411,1.789,0,12288,7104012288,11239411712,2896117760,41642692608
6504,3.079,1.665,0,212992,7133925376,11209494528,2896117760,41642696704
6505,3.250,1.167,0,512000,7164542976,11178885120,2896117760,41642696704
6506,3.250,1.250,0,0,7187505152,11155906560,2896117760,41642696704
6507,3.542,1.458,0,0,7198920704,11144499200,2896117760,41642696704
6508,4.663,2.415,0,241664,6807048192,11536338944,2896117760,41642704896
6509,5.574,1.539,0,0,6864265216,11479076864,2896117760,41642708992
6510,5.449,1.123,0,0,6908387328,11434680320,2896117760,41642721280
6511,5.514,1.658,0,1331200,6763728896,11578843136,2896117760,41642991616
6512,4.542,1.875,0,0,6840504320,11502010368,2896117760,41643003904
6513,4.746,1.582,0,16384,6878212096,11464228864,2896117760,41643020288
6514,5.602,2.116,0,0,6932082688,11410059264,2896117760,41643032576
6515,10.741,0.874,0,499712,6982135808,11359924224,2896117760,41643048960
6516,11.065,1.239,0,2629632,7004459008,11337117696,2896117760,41643335680
6517,10.260,1.648,0,1404928,7043219456,11298131968,2896117760,41643454464
6518,7.077,2.498,0,925696,6815711232,11525271552,2896117760,41643708416
6519,7.172,1.451,0,0,6873432064,11467567104,2896117760,41643716608
6520,7.193,0.998,0,0,6929776640,11411156992,2896117760,41643716608
6521,8.541,1.534,0,794624,6987923456,11352961024,2896117760,41643724800
6522,6.484,1.538,0,286720,7035817984,11305000960,2896117760,41643724800
6523,4.659,2.038,0,135168,6852440064,11488448512,2896117760,41643737088
6524,4.542,0.958,0,0,6922579968,11418284032,2896117760,41643737088
6525,5.804,1.285,0,16384,6965264384,11375472640,2896117760,41643741184
6526,5.206,1.458,0,524288,6997692416,11342974976,2896117760,41643753472
6527,5.461,1.792,0,1245184,7035248640,11305148416,2896117760,41643917312
6528,4.243,1.830,0,1945600,7060529152,11280105472,2896117760,41643589632
6529,3.873,0.625,0,2322432,7088680960,11251625984,2896121856,41643798528
6530,4.713,1.654,0,1568768,7120752640,11219660800,2896121856,41643716608
6531,4.730,1.826,0,1474560,7146835968,11193212928,2896121856,41644007424
6532,3.827,1.539,0,1798144,7169236992,11171012608,2896121856,41643806720
6533,4.453,1.581,0,1175552,7206203392,11133714432,2896125952,41644036096
6534,4.649,1.038,0,671744,7244550144,11095240704,2896125952,41644130304
6535,5.512,1.658,0,200704,7288610816,11051130880,2896125952,41644179456
6536,5.668,1.945,0,2895872,7293296640,11046096896,2896125952,41644421120
6537,3.930,1.696,0,6086656,7294152704,11045527552,2896125952,41644085248
6538,3.262,1.380,0,1245184,7301726208,11037720576,2896125952,41644302336
6539,3.129,0.709,0,1638400,7302410240,11036729344,2896130048,41644564480
6540,3.045,1.877,0,2084864,7304364032,11034972160,2896130048,41644335104
6541,3.043,1.584,0,1286144,7306240000,11032887296,2896130048,41644470272
6542,3.576,1.788,0,954368,7311028224,11027886080,2896130048,41644650496
6543,4.640,1.408,0,188416,7317114880,11021795328,2896130048,41644654592
6544,5.058,1.327,0,102400,6876090368,11462914048,2896130048,41644675072
6545,4.661,1.789,0,16384,6939856896,11399147520,2896130048,41644675072
6546,5.364,1.663,0,1122304,6989393920,11349565440,2896130048,41644687360
6547,5.581,1.499,0,2752512,7026552832,11312324608,2896130048,41644695552
6548,4.292,1.250,0,1429504,7045279744,11292753920,2896130048,41645170688
6549,5.685,1.203,0,2646016,7069978624,11268087808,2896130048,41645047808
6550,5.466,1.698,0,2805760,7099932672,11237396480,2896134144,41645707264
6551,4.268,1.506,0,2408448,7118163968,11218370560,2896134144,41646477312
6552,3.493,1.622,0,2637824,7134760960,11201196032,2896134144,41646850048
6553,3.297,0.918,0,1814528,7154032640,11181158400,2896138240,41647448064
6554,5.019,1.535,0,2801664,7184683008,11150213120,2896142336,41647607808
6555,3.198,1.578,0,2449408,7204483072,11129782272,2896146432,41648062464
6556,3.285,1.788,0,2355200,7222628352,11110875136,2896146432,41648775168
6557,3.376,1.584,0,2555904,7226130432,11107168256,2896150528,41648943104
6558,2.095,0.628,0,4382720,7239462912,11092811776,2896154624,41649856512
6559,3.134,1.755,0,1744896,7259774976,11071811584,2896158720,41650540544
6560,4.379,1.835,0,2596864,7283134464,11048005632,2896158720,41650896896
6561,4.604,1.825,0,2621440,7297351680,11033407488,2896162816,41651216384
6562,3.364,1.661,0,2560000,7304863744,11025715200,2896162816,41651396608
6563,4.700,0.749,0,2433024,7321444352,11008380928,2896166912,41652047872
6564,2.089,1.671,0,2342912,7337357312,10991792128,2896166912,41652723712
6565,4.075,1.705,0,2994176,7351291904,10977189888,2896171008,41653215232
6566,5.215,1.697,0,1908736,7359897600,10968002560,2896171008,41653796864
6567,3.755,1.377,0,2363392,7358832640,10968313856,2896171008,41654591488
6568,4.005,0.876,0,4239360,7361175552,10965999616,2896171008,41654489088
6569,4.657,1.497,0,2195456,7363145728,10962833408,2896171008,41655627776
6570,5.556,1.866,0,1339392,7372636160,10952249344,2896171008,41656729600
6571,4.064,1.718,0,12480512,7377018880,10935570432,2896171008,41668919296
6572,4.994,0.999,0,1802240,7380226048,10930798592,2896171008,41670459392
6573,3.622,1.457,0,2322432,7384141824,10926211072,2896171008,41671163904
6574,3.326,1.663,0,2736128,7389073408,10921361408,2896171008,41671081984
6575,3.293,1.626,0,2461696,7392010240,10917298176,2896171008,41672085504
6576,4.167,1.583,0,2359296,7393325056,10915061760,2896171008,41672908800
6577,2.879,0.876,0,3866624,7395139584,10913353728,2896171008,41672826880
6578,3.120,1.456,0,4386816,7395430400,10912186368,2896171008,41673711616
6579,5.083,1.583,0,2580480,7405219840,10902065152,2896171008,41673887744
6580,3.082,1.624,0,2727936,7407034368,10899730432,2896171008,41674440704
6581,2.996,1.665,0,2662400,7408930816,10897068032,2896175104,41675145216
6582,4.238,0.789,0,7708672,7407849472,10897711104,2896175104,41675427840
6583,2.534,1.786,0,2707456,7413698560,10891063296,2896175104,41676144640
6584,3.283,1.579,0,2633728,7414988800,10889351168,2896175104,41676525568
6585,2.536,1.830,0,2744320,7417290752,10886463488,2896179200,41677025280
6586,2.906,1.370,0,2650112,7417978880,10884681728,2896179200,41678045184
6587,6.797,0.953,0,4227072,7428608000,10873753600,2896179200,41678376960
6588,3.005,1.795,0,2523136,7430647808,10871009280,2896179200,41678983168
6589,3.129,1.502,0,4407296,7432364032,10869690368,2896179200,41678585856
6590,2.367,1.827,0,2768896,7434784768,10866180096,2896179200,41679675392
6591,3.422,1.210,0,3493888,7439044608,10861617152,2896183296,41679843328
6592,4.713,0.909,0,4743168,7431143424,10869133312,2896187392,41680158720
6593,3.568,1.577,0,2596864,7433256960,10866647040,2896187392,41680572416
6594,4.880,1.820,0,1286144,7437676544,10860527616,2896187392,41682231296
6595,6.484,1.579,0,1900544,7444938752,10852089856,2896187392,41683374080
6596,5.638,1.161,0,1224704,7453163520,10842738688,2896187392,41684525056
6597,4.438,1.866,0,1261568,6908993536,11385901056,2896187392,41685549056
6598,5.147,1.702,0,2412544,6960611328,11334254592,2896187392,41685553152
6599,4.542,1.833,0,2121728,7017918464,11276935168,2896187392,41685557248
6600,5.678,1.658,0,0,7066996736,11227820032,2896187392,41685561344
6601,6.105,0.748,0,118784,7109181440,11185614848,2896187392,41685565440
6602,5.211,1.459,0,319488,7147462656,11147321344,2896187392,41685577728
6603,3.163,2.164,0,4517888,6900600832,11366879232,2896187392,41712951296
6604,0.665,1.164,0,0,6900436992,11367018496,2896187392,41712951296
6605,0.375,1.168,0,20480,6901350400,11366113280,2896187392,41712951296
6606,0.208,0.333,0,0,6900826112,11366637568,2896187392,41712951296
6607,0.250,1.377,0,0,6901071872,11366367232,2896187392,41712959488
6608,0.292,1.334,0,3878912,6901190656,11366256640,2896187392,41712959488
6609,0.209,1.334,0,0,6901133312,11366318080,2896187392,41712963584
6610,0.500,1.001,0,638976,6902902784,11364528128,2896187392,41712975872
6611,0.209,0.751,0,458752,6901760000,11365670912,2896187392,41712975872
6612,0.994,1.201,0,0,6901268480,11366162432,2896187392,41712984064
6613,1.460,1.877,0,4112384,6888710144,11379392512,2896187392,41712963584
6614,3.696,2.907,0,56365056,6141222912,12118597632,2896187392,41728180224
6615,2.576,2.280,16384,3829760,6114754560,12153946112,2896187392,41728024576
6616,2.563,2.395,0,2744320,6021885952,12509298688,2896187392,41474322432
6617,4.748,2.416,0,425984,6023794688,12507951104,2896187392,41473953792
6618,8.696,5.644,0,35577856,6188814336,12342497280,2896191488,41474129920
6619,18.201,5.873,0,9977856,6227116032,12291284992,2896191488,41481150464
6620,19.759,3.279,0,37244928,6419226624,12104368128,2896191488,41472196608
6621,27.405,2.570,0,4890624,6628626432,11888025600,2896191488,41476206592
6622,38.933,5.627,0,19689472,6795931648,11575685120,2896191488,41618022400
6623,30.133,3.491,0,44548096,6930444288,11431247872,2896191488,41626775552
6624,25.498,1.783,16384,577536,6962298880,11393060864,2896191488,41632788480
6625,4.831,0.791,4489216,53248,6977421312,11367591936,2896191488,41643036672
6626,4.002,1.542,0,23285760,6840332288,11497422848,2896191488,41650188288
6627,8.822,1.623,0,0,6889394176,11447771136,2896191488,41650552832
6628,4.948,1.663,0,1355776,6883471360,11460616192,2896191488,41643556864
6629,0.917,1.208,0,176128,6852030464,11491913728,2896191488,41643683840
6630,0.876,0.375,0,0,6854209536,11489472512,2896191488,41643945984
6631,1.208,1.666,0,2068480,6689312768,11654766592,2896191488,41643548672
6632,4.088,1.460,0,212992,6792888320,11551125504,2896191488,41643483136
6633,4.653,1.454,0,0,6849421312,11494584320,2896191488,41643491328
6634,0.749,1.457,0,1253376,6851301376,11492663296,2896191488,41643515904
6635,0.334,0.250,0,20480,6851579904,11492352000,2896191488,41643515904
6636,0.333,1.458,0,0,6851756032,11492151296,2896191488,41643540480
6637,0.541,1.832,0,0,6848364544,11495976960,2896191488,41643536384
6638,4.708,1.417,0,708608,6873120768,11470749696,2896191488,41643614208
6639,3.633,1.420,1081344,5443584,6916669440,11424833536,2896191488,41644228608
6640,2.664,0.916,32768,10022912,6931349504,11410223104,2896191488,41643749376
6641,5.914,1.861,0,0,7001534464,11340013568,2896191488,41643773952
6642,3.592,1.713,0,0,7036768256,11304697856,2896191488,41643782144
6643,3.088,1.461,0,4096,7068647424,11272810496,2896191488,41643790336
6644,3.008,1.295,0,12288,7101177856,11240288256,2896191488,41643798528
6645,2.793,1.501,0,139264,7131652096,11209805824,2896191488,41643806720
6646,2.879,1.627,0,0,7163146240,11178311680,2896191488,41643806720
6647,3.623,1.749,0,0,7188664320,11152764928,2896191488,41643810816
6648,3.290,1.624,0,0,7210844160,11130585088,2896191488,41643810816
6649,4.458,1.250,0,6156288,6781669376,11559673856,2896191488,41643831296
6650,4.817,1.620,0,5890048,6851317760,11489898496,2896191488,41643847680
6651,5.301,1.711,0,0,6901014528,11439898624,2896191488,41643855872
6652,5.572,1.497,0,307200,6936227840,11404681216,2896191488,41643859968
6653,6.076,1.873,0,0,7020498944,11320426496,2896191488,41643859968
6654,3.992,0.998,0,12288,7053721600,11287203840,2896191488,41643859968
6655,2.797,1.670,0,5431296,7087001600,11253919744,2896191488,41643864064
6656,3,1.667,0,0,7122989056,11217932288,2896191488,41643864064
6657,3.115,1.827,0,176128,7156252672,11184660480,2896191488,41643864064
6658,3.814,1.368,0,0,7186771968,11154145280,2896191488,41643868160
6659,2.840,0.961,0,0,7211552768,11129352192,2896191488,41643872256
6660,4.003,2.210,0,7376896,6769397760,11571564544,2896195584,41643872256
6661,4.661,1.748,0,0,6836903936,11503984640,2896195584,41643892736
6662,5.204,1.832,0,0,6891397120,11449442304,2896195584,41643892736
6663,4.420,1.043,0,0,6932320256,11408396288,2896195584,41643909120
6664,5.516,1.618,0,49152,6788694016,11552047104,2896195584,41643913216
6665,4.780,1.704,0,200704,6867099648,11473559552,2896195584,41643933696
6666,5.498,1.458,0,0,6900486144,11440005120,2896195584,41643945984
6667,4.843,1.461,0,4096,6936072192,11404222464,2896195584,41643945984
6668,12.635,0.994,0,856064,6983008256,11356999680,2896199680,41644138496
6669,9.222,1.489,0,1323008,7014690816,11324735488,2896203776,41644396544
6670,9.256,1.777,0,2543616,7044001792,11294896128,2896203776,41644654592
6671,7.523,2.120,0,286720,6830993408,11507761152,2896203776,41644761088
6672,6.500,1.708,0,0,6901788672,11436888064,2896203776,41644761088
6673,7.042,0.542,0,0,6945710080,11392876544,2896203776,41644761088
6674,7.199,1.581,0,16384,6997688320,11340689408,2896203776,41644765184
6675,6.091,1.335,0,1978368,7055044608,11283324928,2896203776,41644773376
6676,4.740,2.328,0,4096,6868484096,11469930496,2896203776,41644785664
6677,4.424,1.753,0,0,6933934080,11404455936,2896203776,41644785664
6678,5.364,0.832,0,0,6977712128,11360571392,2896203776,41644802048
6679,5.752,1.792,0,126976,7012544512,11325677568,2896203776,41644806144
6680,5.620,1.665,0,1617920,7038136320,11299807232,2896203776,41644986368
6681,4.597,1.630,0,1486848,7068463104,11269709824,2896203776,41644699648
6682,4.118,1.498,0,1540096,7094091776,11243790336,2896203776,41644916736
6683,4.007,0.918,0,1818624,7123677184,11213643776,2896203776,41645338624
6684,3.468,1.630,0,1904640,7144284160,11193139200,2896203776,41645080576
6685,4.651,1.661,0,1564672,7176101888,11161194496,2896203776,41645240320
6686,3.296,1.627,0,2600960,7210151936,11126874112,2896203776,41645428736
6687,4.684,1.213,0,196608,7255359488,11081465856,2896203776,41645531136
6688,4.382,1.336,0,647168,7288143872,11048570880,2896203776,41645608960
6689,5.204,1.582,0,1990656,7296278528,11040178176,2896203776,41645817856
6690,3.622,1.707,0,5611520,7300063232,11036647424,2896203776,41645490176
6691,3.768,1.615,0,1351680,7303151616,11033255936,2896203776,41645776896
6692,4.160,0.790,0,1712128,7304753152,11031330816,2896203776,41646018560
6693,2.880,1.252,0,1941504,7308410880,11027918848,2896203776,41645756416
6694,3.616,1.538,0,2531328,7311237120,11025281024,2896203776,41645568000
6695,3.795,1.626,0,532480,7316463616,11019935744,2896203776,41645686784
6696,4.853,1.949,0,1462272,6843768832,11492642816,2896203776,41645707264
6697,4.740,1.040,0,0,6906486784,11429888000,2896203776,41645711360
6698,4.790,1.208,0,0,6959681536,11376701440,2896203776,41645711360
6699,5.250,1.792,0,0,7012954112,11323346944,2896203776,41645711360
6700,5.368,1.457,0,3117056,7037132800,11299037184,2896203776,41645735936
6701,5.526,1.579,0,2478080,7060697088,11274297344,2896203776,41646485504
6702,5.023,0.830,0,1822720,7086870528,11248160768,2896203776,41646440448
6703,4.738,1.829,0,2342912,7113916416,11220365312,2896203776,41647083520
6704,4.419,1.709,0,2809856,7121911808,11212324864,2896203776,41647079424
6705,3.047,1.669,0,2252800,7142637568,11190628352,2896203776,41647943680
6706,4.462,1.334,0,2412544,7168520192,11163947008,2896203776,41648693248
6707,3.242,0.790,0,2949120,7187501056,11144884224,2896203776,41648709632
6708,3.651,1.660,0,2400256,7207522304,11123691520,2896207872,41649778688
6709,3.496,1.540,0,1916928,7218688000,11111915520,2896211968,41650311168
6710,2.832,1.749,0,2564096,7233990656,11096424448,2896211968,41650450432
6711,2.662,1.414,0,4681728,7249977344,11079704576,2896211968,41651068928
6712,5.366,1.082,0,2560000,7277215744,11052228608,2896211968,41651281920
6713,3.539,1.707,0,2277376,7296729088,11031957504,2896216064,41652027392
6714,4.736,1.579,0,2547712,7303770112,11024064512,2896216064,41652772864
6715,4.517,1.616,0,3039232,7319928832,11007803392,2896220160,41652797440
6716,3.082,1.249,0,1716224,7336681472,10989854720,2896224256,41653800960
6717,4.321,0.956,0,2535424,7353094144,10972958720,2896224256,41654177792
6718,4.306,1.656,0,2674688,7364849664,10960658432,2896224256,41654697984
6719,4.434,1.658,0,2641920,7362174976,10962640896,2896228352,41655296000
6720,4.728,1.576,0,2633728,7364509696,10960134144,2896228352,41655451648
6721,4.193,1.162,0,3473408,7367991296,10955923456,2896232448,41656127488
6722,5.851,1.286,0,1277952,7375265792,10946998272,2896232448,41657745408
6723,4.975,1.534,0,1818624,7381340160,10939965440,2896232448,41658646528
6724,5.015,1.741,0,1273856,7386497024,10933538816,2896232448,41659809792
6725,4.478,1.824,0,2035712,7389773824,10929496064,2896232448,41660518400
6726,3.448,0.956,0,2691072,7393742848,10925162496,2896236544,41660903424
6727,3.401,1.286,0,5578752,7397543936,10920427520,2896236544,41661714432
6728,3.376,1.751,0,2666496,7399464960,10917441536,2896236544,41662763008
6729,2.624,1.791,0,2490368,7400677376,10916065280,2896240640,41662808064
6730,3.491,1.663,0,3035136,7402369024,10913607680,2896244736,41663569920
6731,3.512,0.543,0,5124096,7415156736,10900099072,2896248832,41664204800
6732,3.875,1.458,0,3125248,7417696256,10896977920,2896248832,41664786432
6733,2.538,1.789,0,2662400,7419695104,10894536704,2896252928,41665126400
6734,2.168,1.668,0,2961408,7421493248,10892308480,2896252928,41665540096
